id,label
0.jpg,3.322458042021026e-06
1.jpg,5.109587277729588e-07
2.jpg,0.9999997615814209
3.jpg,0.9999942779541016
4.jpg,1.861727128016355e-06
5.jpg,5.528582278202521e-06
6.jpg,0.0004680505080614239
7.jpg,2.9863902000215603e-06
8.jpg,9.377083188155666e-06
9.jpg,1.7719064260290907e-07
10.jpg,6.252428647712804e-06
11.jpg,0.9981595873832703
12.jpg,0.9994215965270996
13.jpg,0.9999611377716064
14.jpg,0.9999994039535522
15.jpg,0.9998743534088135
16.jpg,0.9999990463256836
17.jpg,2.7077899176219944e-06
18.jpg,0.9999947547912598
19.jpg,0.9999676942825317
20.jpg,0.9999936819076538
21.jpg,7.305754365916073e-07
22.jpg,0.9999986886978149
23.jpg,9.119766036747023e-05
24.jpg,0.9999997615814209
25.jpg,0.9999997615814209
26.jpg,4.429755335877417e-06
27.jpg,0.6794735193252563
28.jpg,7.047161432183202e-08
29.jpg,1.7100833815675287e-07
30.jpg,0.9999992847442627
31.jpg,0.9999988079071045
32.jpg,4.439685653778724e-06
33.jpg,0.9999840259552002
34.jpg,0.4997926354408264
35.jpg,0.9999781847000122
36.jpg,1.1829562396314941e-07
37.jpg,4.888116222900862e-07
38.jpg,6.683646461169701e-06
39.jpg,0.9999873638153076
40.jpg,0.00015407103637699038
41.jpg,0.9999982118606567
42.jpg,1.862826479737123e-06
43.jpg,0.9938564896583557
44.jpg,0.9998899698257446
45.jpg,2.3581912955705775e-07
46.jpg,0.9999411106109619
47.jpg,1.4660470242233714e-06
48.jpg,2.432602377666626e-05
49.jpg,2.322555246792035e-06
50.jpg,0.9999994039535522
51.jpg,0.999991774559021
52.jpg,0.9630324840545654
53.jpg,4.277046173228882e-06
54.jpg,9.84148982752231e-07
55.jpg,0.9999990463256836
56.jpg,0.9999997615814209
57.jpg,2.282562491018325e-06
58.jpg,7.633864242961863e-07
59.jpg,1.7050790290795703e-07
60.jpg,5.942222287558252e-07
61.jpg,0.999994158744812
62.jpg,1.178747197627672e-06
63.jpg,0.9999995231628418
64.jpg,4.236117376876791e-07
65.jpg,0.999772846698761
66.jpg,3.633486585385981e-06
67.jpg,1.6575121435380424e-06
68.jpg,0.0019567105919122696
69.jpg,0.9944058656692505
70.jpg,8.095828889054246e-06
71.jpg,0.9999938011169434
72.jpg,0.9999462366104126
73.jpg,0.99996018409729
74.jpg,0.9999947547912598
75.jpg,0.9997895359992981
76.jpg,3.211364855815191e-06
77.jpg,4.391083052723843e-07
78.jpg,2.380966179771349e-05
79.jpg,0.00043896998977288604
80.jpg,0.9999997615814209
81.jpg,0.936348557472229
82.jpg,0.9999998807907104
83.jpg,0.9999992847442627
84.jpg,0.9999984502792358
85.jpg,0.9999827146530151
86.jpg,1.5515241784669342e-06
87.jpg,1.716923634376144e-06
88.jpg,0.9999828338623047
89.jpg,6.358658538374584e-06
90.jpg,0.9999932050704956
91.jpg,0.9999995231628418
92.jpg,6.948022956976274e-08
93.jpg,0.9999963045120239
94.jpg,3.5740509929382824e-07
95.jpg,0.9999843835830688
96.jpg,5.726991730625741e-06
97.jpg,0.9999986886978149
98.jpg,1.5902953691693256e-06
99.jpg,5.1377843192312866e-05
100.jpg,0.9923340082168579
101.jpg,0.9999994039535522
102.jpg,0.6365986466407776
103.jpg,0.9999974966049194
104.jpg,0.9999783039093018
105.jpg,0.9999946355819702
106.jpg,0.9999963045120239
107.jpg,6.860634584882064e-06
108.jpg,0.9999994039535522
109.jpg,0.9993475079536438
110.jpg,0.02511090785264969
111.jpg,1.2819471066904953e-06
112.jpg,0.9999600648880005
113.jpg,0.9999991655349731
114.jpg,6.3353063524118625e-06
115.jpg,0.9999624490737915
116.jpg,0.0001972021273104474
117.jpg,0.5246524214744568
118.jpg,8.170359251380432e-07
119.jpg,0.9999927282333374
120.jpg,0.999998927116394
121.jpg,0.0205574631690979
122.jpg,9.337685696664266e-06
123.jpg,0.9999998807907104
124.jpg,0.999990701675415
125.jpg,0.9999995231628418
126.jpg,1.6342457911378006e-06
127.jpg,5.047805302638153e-07
128.jpg,0.9999995231628418
129.jpg,2.673185122148425e-07
130.jpg,0.9997679591178894
131.jpg,0.9999990463256836
132.jpg,5.607454340861295e-07
133.jpg,5.382155450206483e-07
134.jpg,0.9999743700027466
135.jpg,5.236125616647769e-06
136.jpg,0.9999996423721313
137.jpg,6.445142162192496e-07
138.jpg,0.9999871253967285
139.jpg,0.9999997615814209
140.jpg,0.9999974966049194
141.jpg,0.9999967813491821
142.jpg,0.9999986886978149
143.jpg,0.9999995231628418
144.jpg,0.9999996423721313
145.jpg,8.828420504869428e-06
146.jpg,0.0003071711980737746
147.jpg,1.3255676094559021e-05
148.jpg,0.9999657869338989
149.jpg,0.9999927282333374
150.jpg,0.9969480633735657
